Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Latin America & Caribbean (excluding high income),LAC,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,1.327443863,3.574182216,0.613448022,3.872136673,2.317246519,5.016208542,2.719482611,3.672632979,2.889166393,2.956086096,2.438872265,6.217357433,2.587770244,1.941382486,2.578096819,6.449750739,0.767347215,0.085585983,2.912369843,3.445342559,-1.899472452,5.525611486,1.839392568,0.01254543,1.561252174,1.450648767,1.053112907,1.529050141,3.657392447,3.703574389,2.64082783,0.878310722,2.612384313,3.773931776,1.849990337,3.463848545,2.70483127,5.821280987,1.789875557,3.270368646,3.809908438,4.91492946,2.155008938,-5.449141812,8.279901104,2.686674072,-1.614012602,6.811325946,2.747207478,3.335989951,-1.035640668,7.377696044,0.160913989,2.956536223,0.678459644,1.464168829,-0.619678505,
Lao PDR,LAO,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.769705902,3.979528758,2.510744984,3.422678591,1.415142681,4.157295636,7.404791906,3.458310732,2.829876354,2.793056893,0.487690002,2.753855408,2.833927864,4.149804073,3.5650404,2.757429575,2.874695723,1.267605634,1.218358832,3.217736556,2.289259561,1.64638636,
Lebanon,LBN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.48485068,7.486377845,6.589190436,11.94215066,1.291381411,9.567963139,1.100000003,4.199999998,2.100000002,-2.9,2.799999997,0.500000001,6.492350628,-4.170910004,-1.015503891,2.215195241,-5.495662888,5.319868163,4.35741899,7.032752887,-1.16285606,2.469023511,15.52558629,-15.37988039,5.100459259,14.34676995,-1.122553792,-0.200586256,0.641690431,-7.06622495,,
Liberia,LBR,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.543265539,-1.988985528,-29.82442482,-14.90735045,3.079134075,4.235334011,7.278494982,10.54860232,91.60618693,3.624380032,3.974568891,1.834857985,3.236247648,-2.57756333,1.266264726,4.532441857,2.751639552,1.196126472,0.154097724,2.3981695,1.866687849,7.391332579,
Libya,LBY,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.39416661,4.053431598,3.615168954,7.626032469,5.603704929,37.39506328,5.54010305,6.026959302,-13.86251579,-24.16386773,-15.8131121,4.319798459,20.22160665,-30.10752688,31.37785292,9.998713164,
St. Lucia,LCA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,12.13563964,-0.034763233,-19.51669957,3.355763329,5.59713954,9.52952864,19.90996825,9.76196704,35.78348437,-23.46086669,57.94470079,-10.21019747,8.522724085,-20.76513206,29.64899321,-1.793913338,-21.84010934,8.628264066,-0.595940354,-21.52270714,-1.307086333,-14.69933131,4.009425448,-23.66329458,13.40024944,-14.31163493,4.616465805,-23.38167793,9.595406951,2.739112272,22.3914765,-2.989705963,-38.71585836,-3.297010338,21.49667726,5.1843044,-10.04974,3.179590298,1.534713764,-4.306621881,13.82725335,5.297356828,-13.14716034,5.142100193,9.746878937,
Latin America & Caribbean,LCN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,1.62317618,3.554041832,0.658707702,3.56388201,2.305949638,4.965393981,2.414235643,3.39624129,3.564489474,3.102541999,2.099165725,6.136412797,2.545418424,1.920130046,2.58424959,6.313080184,0.697402967,0.063353728,2.684067978,3.715007202,-1.752692171,5.591966367,1.824228263,0.244803729,1.582463736,1.556874106,1.570562224,1.458956492,3.928080378,3.825342628,2.748224836,1.077378311,2.656896607,3.484180412,1.933039393,3.316796439,2.796767237,5.769465308,2.103934639,3.435597062,4.024472114,4.462553502,2.370086755,-5.183073231,7.79717759,3.204348059,-1.381414153,6.406367556,2.549399759,3.235031322,-0.862118363,6.927028709,0.434754045,2.760323285,0.462355176,1.68134055,-0.542908396,
Least developed countries: UN classification,LDC,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.393671639,3.680814079,3.858320351,-3.233529559,3.196308024,6.125506983,5.110671612,3.958310945,1.893798789,-0.998455452,4.320742827,1.325930776,4.704137108,0.868606165,6.21206064,5.17606123,3.136550762,4.908621277,4.065281028,3.817942759,0.981435361,4.545018195,3.066901481,4.006480494,2.053280768,3.484096619,3.483729026,2.239646219,2.861275699,1.229055215,1.832648799,3.003207673,
Low income,LIC,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,0.114185733,-4.277696205,-7.078694677,9.524845201,8.014985912,-2.216546066,12.33837357,-5.393365752,2.169569545,6.299893344,3.414972343,0.047023281,2.632916883,8.1417738,7.094567327,4.639707688,0.724055246,-3.869027457,5.21770411,2.687505652,2.522640901,-2.131939324,6.219942673,6.559803895,-0.837037872,3.196343209,4.818375952,2.647245808,1.703186272,1.515602994,2.243448071,-0.48760177,1.022132688,3.890250575,3.595528068,1.245315508,2.935628428,0.973918344,1.391407445,3.819257932,
Liechtenstein,LIE,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,7.626580239,3.072221813,5.830856325,3.262000856,-6.474339614,1.769839341,8.931656162,6.045210841,1.315919529,4.088839006,-2.572254456,2.833079211,-0.951981992,5.579897057,-2.772332879,1.377610554,10.299343,5.592470067,1.94015009,2.911458855,6.81774259,2.358856899,4.826151179,-0.56664795,9.367211415,2.609082715,-5.953552104,2.146089047,-1.230648228,8.722956597,1.626872591,-2.146744636,4.732287013,3.108845446,3.306107988,-4.77485425,2.725812809,2.358912461,4.527645472,1.488670855,-3.52379378,2.384045237,1.676219404,0.002147112,1.81656674,6.324555208,3.392223121,7.53262872,3.217942122,6.95127366,5.319213432,5.368548013,4.045676244,4.57192042,5.384099173,-4.666417371,-1.825749314,6.265467041,0.453828024,-0.898921841,0.943949605,-4.571289012,
Lower middle income,LMC,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,0.419415709,9.805081233,2.751949316,4.613763608,5.539791131,-0.652706129,-1.483276663,4.765363061,0.37968012,7.359434084,-0.483057671,5.767233129,2.869546393,-6.078431592,8.239560443,3.881768044,1.553137557,5.541122492,1.194509534,3.560946203,2.348729762,-0.525885691,9.36915203,2.506263479,3.893833372,0.354302109,3.64209233,2.039176524,2.993168991,0.778141512,7.557943766,-0.50960618,4.855132976,2.585667489,1.850601373,4.49764319,1.703484366,6.795776103,2.689704492,5.057698633,4.162143887,4.446947414,1.053184866,2.485492512,5.330579666,4.874047962,2.911607899,4.60848095,2.310857129,2.224651553,3.879631057,4.670697652,2.523362855,4.090072299,2.929240022,2.861031252,2.599895309,
Low & middle income,LMY,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,1.599247592,2.244750526,5.213845361,9.099312972,1.691552765,3.29951812,4.711034682,1.180684349,2.802853496,5.625723622,1.906218051,-0.212276708,5.187500727,3.105459117,3.697424499,0.943843854,2.398562757,1.724187829,0.071636015,3.094977935,5.313667979,4.865941858,4.661351227,5.434932325,2.421662413,2.570062052,2.533564897,5.226462517,2.78812611,3.989185674,0.942545886,3.511668671,0.893975679,2.257504204,2.305351146,5.351226823,1.505791483,2.897286784,2.910180996,2.139854515,3.447486511,2.59805195,4.069631434,3.595577309,4.732856866,4.290419869,3.177650758,3.10430276,2.288915474,4.463991889,4.528342773,2.773156987,4.324800507,2.874465511,2.760893622,2.798132058,4.405956974,2.737496968,3.473375053,2.65089671,3.885131174,2.943245115,
Lesotho,LSO,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,-9.333541167,7.704718168,28.38515466,22.89143089,-24.01958821,-5.806534587,25.34234738,11.47446053,3.433143663,-24.44429993,4.544873722,-13.98513845,2.27976298,-1.112221048,9.675966648,16.3512391,-14.98548333,3.088854958,-1.206863284,1.418059588,-27.03930671,23.90656386,1.658562887,0.222035652,-2.227533956,-1.439247351,-1.234023166,16.86265814,8.744559946,-4.396353678,12.93628422,-29.38412682,3.423756785,-0.907910756,1.387220068,-10.31059389,-0.685884371,17.72451923,6.255473274,-5.642463951,-5.279565694,8.568377515,10.58347776,-15.47800549,1.202491753,53.0007055,-20.20778801,-13.25640991,-0.474689238,15.12621256,10.5609236,2.203084694,
Late-demographic dividend,LTE,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,2.152127314,4.213806419,9.977651926,10.74731503,9.187881428,6.512247259,2.170879981,0.162048623,1.604483156,7.016798268,2.787406795,0.029175995,7.586238629,4.129752909,2.320135997,-0.12607772,-0.429478858,0.518532885,4.984818719,0.123988335,6.348623089,8.968621581,6.315691674,10.37271839,2.912172761,2.500732627,4.575832229,3.210461627,3.802830064,4.894527437,1.47910086,3.0614944,0.068893844,2.614643153,2.73713511,4.162984753,2.324498276,1.461418408,3.207188081,2.701726594,3.646438833,2.840017165,3.20169189,5.259124542,3.471328471,4.438927953,2.875526184,4.834100663,2.910649866,2.96689669,5.135803357,2.702629009,4.34528192,3.651574619,3.20159908,2.06467649,4.515126958,3.263937449,2.5874916,2.506097628,5.698230824,3.227955344,
Lithuania,LTU,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.20318714,6.066649142,-6.749665786,-15.90339688,4.290030522,-6.578197967,6.148475454,5.479486143,-3.463098066,1.751631738,-10.87262275,12.28983739,2.455865173,1.400403809,-6.583404325,6.676550966,12.00111633,-3.070277466,4.016548223,4.890755475,-3.87616196,-0.084856322,-10.70969814,10.33840643,18.00482472,-8.393776281,0.217803233,
Luxembourg,LUX,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.490667207,-13.25240358,14.59290165,14.5470625,-13.47416664,-16.49319152,35.56606401,-40.92588012,13.83575935,-21.16547588,4.565476991,7.287743341,-15.53172891,1.101606509,14.94490074,-23.23375224,18.05289204,-17.22809937,14.14306776,1.599469919,-0.423497944,-6.896809013,12.32302185,-7.413132923,-8.154807775,7.256726269,1.285528031,
Latvia,LVA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.905474292,7.612365478,-5.158812461,-7.281521551,16.74943073,9.209499305,6.746500877,-2.251219739,3.235575211,8.626140226,-3.714817881,7.147740164,-4.988528196,12.02354124,-5.844704872,4.1956613,7.760726497,-5.666420301,9.709949591,2.722385574,-4.279645424,1.868325454,-3.626318637,20.04860222,-0.413422342,1.130462364,7.292004051,
"Macao SAR, China",MAC,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,-11.71734904,18.62205831,29.5936097,-4.261590422,4.171328903,9.997315679,-2.223309962,-9.320338246,2.094240927,-6.342787104,15.30259638,-12.32192176,17.95895954,-1.715803603,6.147033064,-26.79427978,39.47180345,-13.40668627,9.837005166,13.42803399,34.19917169,-23.53305397,33.42652806,6.366422463,-6.664284836,21.75000005,-34.23664128,-6.322556555,59.75599042,-41.00808711,73.58253452,-22.8880488,26.81877341,-14.67997737,-12.1614227,19.06165684,4.279081562,20.30646072,4.466205914,-11.10196816,21.06662831,-20.02126146,18.62187597,23.94626145,1.106437702,6.660271967,-7.836855706,17.8237809,-2.307299164,14.02075577,-18.60792436,19.5063214,4.47200132,-3.923687213,-7.130210985,19.03804845,-12.74466847,
Monaco,MCO,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.29478387,12.03218387,-6.232427784,-4.070624203,2.325929322,7.384399729,5.071126836,-10.90489157,20.36158899,1.481185977,-2.821133648,-34.87979106,41.02669409,-9.949998042,7.389999994,5.098987609,-20.38706336,46.81401901,8.590437812,-13.32684236,18.38604009,4.921911321,-4.904478244,0.212309735,-29.39405059,50.25511554,-21.20291001,
Madagascar,MDG,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,-1.987118645,2.077639968,1.085395129,9.12752578,-0.492061487,-8.652602601,3.247585324,-6.553124366,7.153105409,,,,,,,,,,,,,,,,,2.50090647,1.881168202,2.137814744,3.54642535,0.999999999,4.020849846,-1.291489086,1.295472892,3.069503537,2.498446079,2.14509839,2.244669316,2.289186716,5.472706897,-2.307763459,1.877319988,2.077872268,-5.038897373,1.585877625,-1.528997468,1.345465424,1.292905712,0.354349297,5.932810333,-1.369839516,-1.565029218,0.90001,
Maldives,MDV,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.932589385,1.277520447,7.261978323,3.492239187,-0.830901467,9.837114754,18.09259093,1.358558557,0.30500743,12.27181651,1.737074869,-19.13650305,-5.931997471,-2.342303662,-3.865793272,-0.049425692,-0.182764768,7.076607254,-0.35352243,-0.522016525,1.501533078,8.243434677,4.932963326,-8.070671363,6.550080482,-0.726688344,3.100796203,
Middle East & North Africa,MEA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,0.668666326,3.415227886,3.528276062,6.487979412,-1.825726415,5.407340464,0.911839273,10.61036044,1.836234443,1.464523313,1.724600668,4.598793872,-0.162645816,6.948804168,1.912631812,7.109957695,9.482169978,6.097569974,1.564732561,5.371202937,5.071660116,6.102571547,3.549275844,4.679033199,0.113475312,6.16302325,-1.856612115,5.709456367,-1.089441977,9.258099963,-1.636529154,-0.77605747,3.512210565,6.017185783,1.659087222,3.187516876,5.303476514,5.860384461,-3.356696972,-4.946527495,8.183556705,3.014394937,6.054835441,2.510532787,5.577598722,0.809856103,-0.000726791,1.77034413,3.306102564,2.633343912,5.976571988,1.685087712,0.421844228,0.885324979,
Mexico,MEX,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,2.283246162,1.26642018,1.877304719,1.134840578,4.161078641,5.825235328,0.68825254,4.012984549,2.507716309,1.950455659,1.02382795,7.7455985,6.05511239,-2.162393165,7.174805636,7.802115924,-2.237809,2.013047499,1.479932938,3.045754928,-1.278110572,1.26732008,-3.372376924,-1.361652348,7.180141275,2.271228683,-2.161515135,5.084116517,-0.174087597,1.220185586,3.804278719,-0.051412547,3.206485401,1.231979892,1.130934188,5.205479735,-1.130435437,3.708268713,2.50441208,-3.088686581,6.00500424,4.365687507,0.796527472,-2.780769607,2.420387526,-2.419974424,6.054411679,3.015158113,3.155255663,1.852880126,2.915397233,3.267793233,2.459327018,0.298819582,1.119855377,2.315781178,2.909508047,
Marshall Islands,MHL,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.122017935,-2.610274924,3.011679791,3.625036646,-12.41494915,5.414550241,4.787422064,-0.241285086,0.092325652,6.406742895,5.267480841,7.04126949,14.07480989,5.408379497,16.86943568,-0.158678684,-6.237790861,5.940178757,7.48819927,6.08835204,20.87641348,54.47221469,-6.326831238,11.46905418,-15.35821548,
Middle income,MIC,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,1.599247592,2.244750526,5.213845361,9.099312972,1.69981197,3.859231102,4.804596885,1.294437293,2.772926866,5.542260358,1.827430719,-0.099564919,5.258801526,2.974005549,3.694364787,0.648103692,2.262111268,1.940601652,0.245430192,3.24501437,5.14860265,4.789353232,4.877190119,5.875021108,2.822986889,2.308988532,2.3134122,5.538739583,2.418084985,4.387942198,0.890364531,3.39168196,0.782628604,2.357255731,2.290911692,5.22294644,1.242045709,2.810305968,3.021253205,2.436695266,3.350655495,2.593070517,4.159130426,3.921445914,4.651884914,4.16500022,3.403047739,3.099347219,2.152052169,4.565711365,4.68362094,2.840307657,4.434508625,3.047960119,2.847541364,2.74467442,4.446068612,2.81075007,3.499373515,2.731532048,4.002484035,2.904751677,
North Macedonia,MKD,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.88053468,-0.445068952,-18.81882363,7.443046613,2.077151733,-2.050740162,3.027196462,3.289163322,0.897520702,1.01517711,-11.57206766,0.031619304,10.63653246,6.667619014,0.545734565,-0.539442576,2.303391476,22.48584612,2.719888853,-13.47864537,1.833814334,-16.04475409,8.576250923,3.118725306,1.859238089,-0.382326643,-12.45782909,8.269693113,0.071841426,-3.175069342,0.311022513,2.021691996,
Mali,MLI,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,2.439193354,-5.291868497,7.821738494,2.331121344,1.519319975,-10.972189,-6.44331895,24.55117377,14.42313194,7.983659618,-7.586942091,15.99918599,14.08561195,3.538361375,-11.65652572,-6.355009475,-8.017474865,29.25723585,-1.354933321,2.443606723,23.36711926,-0.049862634,-6.398286996,16.29587971,-12.28080943,9.229547673,11.03134061,-3.369999984,2.330155527,0.156105527,10.93568255,7.736352539,-10.68522259,11.3853122,-3.700045127,14.55877214,-2.257455527,10.0457653,5.316265095,2.545431653,10.95905767,2.590939002,8.490104097,-3.459773232,9.074011255,-3.361883146,10.11522207,6.389227915,7.537857807,5.152907639,5.880196933,4.014118682,-4.797960102,1.408465576,4.55441012,
Malta,MLT,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.41827299,0.190988554,2.001525419,1.437534393,30.00838596,3.347699287,-7.524376271,-41.14233615,40.80530994,-1.512369593,-22.74212049,4.251911988,7.530299588,8.271770978,1.796732302,18.61126817,-22.52157062,3.414484365,-28.35373908,60.73180653,46.0412696,2.360470736,
Myanmar,MMR,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.699910585,6.030983936,11.70790361,10.9815678,12.07701172,5.478298012,8.605752934,6.268154852,5.882791597,-3.331657549,-0.660672322,1.682026433,3.640520022,2.754219232,3.408043593,-0.461453938,-1.294045357,2.686685823,2.212655269,-5.724802141,-12.82037031,-2.186571572,
Middle East & North Africa (excluding high income),MNA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,1.891247229,5.039532778,4.954105574,0.2912927,3.771757863,3.496780541,6.549297947,-2.395529257,5.456395974,0.432107044,10.86444157,-2.528562629,3.249620639,3.380770798,3.817137818,-0.648638083,6.868624163,1.157171064,5.681311147,8.313085178,4.81108055,-0.800393338,4.337754936,4.675525203,6.760776227,3.649979753,4.451140708,-0.466781883,7.652120462,-2.384507546,6.639392216,-1.878255654,10.57973691,-2.066725536,-1.682138177,3.741708001,6.90382916,2.26078326,3.001886967,6.023512653,7.151338768,-4.074756641,-5.710948346,8.887057656,3.04197136,6.097017412,2.796041816,5.972748952,0.463712278,-0.619038739,1.039779289,3.106905948,2.636535912,6.630637348,2.292515894,-0.673124851,0.559626942,
Montenegro,MNE,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.563859703,8.771143146,-0.911167833,4.108749231,1.796218756,4.517774727,-11.44585041,11.50193622,1.954335987,-1.40447476,11.04952344,-12.80304736,13.64651703,1.836002,2.053551506,3.898011092,-3.114489038,3.309091041,-2.180951714,1.13735689,-0.479933128,-2.943667787,
Mongolia,MNG,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,12.75167829,2.15773865,-2.622000261,8.825732058,4.536078462,-12.88625358,2.339616768,7.700000708,16.95481076,-9.877773935,-2.14304923,-0.830133157,1.852617681,0.240308306,2.111041167,4.435227361,5.160779381,2.862901339,-16.3296814,-19.15028029,-10.99180125,4.784110466,16.22866814,11.2752668,6.531094769,14.44130849,4.672606778,3.633376163,-16.59741019,-0.316572608,21.05126724,19.17771859,13.68093554,10.71762363,5.400178738,-0.291574013,6.508301949,5.24969125,5.825692401,-5.532513923,12.01318392,
Northern Mariana Islands,MNP,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,-2.965911265,-3.019932826,28.32165637,5.095192062,4.449760989,1.100001261,-8.761017665,-20.01785314,24.40765315,-0.732863968,16.25120771,4.867044677,9.175155162,8.624192915,6.207313293,-12.52662619,10.22469667,11.67113372,5.28289252,5.090072725,6.92215723,10.70053716,8.649382326,6.586079853,5.458814059,4.821132921,4.021070613,1.326934,2.548677326,3.653917887,3.013631009,4.226229534,4.003656943,3.351564837,1.85933964,3.88044056,3.401521096,5.457578187,
Mauritania,MRT,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,-2.964638862,0.16443104,2.169246555,7.16012706,0.755772024,3.71895655,4.064647262,-17.23673382,-3.901229107,-13.07508341,41.66940902,-18.34632151,-0.333987354,-15.82839256,2.618654843,5.789961262,-2.788924992,1.823180064,11.51463794,8.919973441,1.665146319,15.07287085,-18.44319898,2.458455691,8.345978792,5.628504082,3.008202609,1.110220137,-6.5802099,6.864838229,6.864838434,9.394603602,-17.0001197,24.89843763,8.492430116,-22.23262595,1.489090089,3.900854922,-9.621170446,-6.836368844,-8.189942777,24.50233623,-21.83975613,14.66934535,-9.943024432,6.766559969,7.931375364,-1.430957211,7.184649201,-1.078456753,7.041347095,-1.468147328,-3.640691003,10.26363518,5.322641053,11.6660545,3.41014652,1.938666826,-0.790002908,-2.623699318,13.451728,
Mauritius,MUS,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,0,0.106609876,4.046858901,-34.18628442,21.92845912,19.38775521,-13.00653604,0.75131573,11.26025278,10.72386072,-3.700000072,-4.828289737,-7.359771557,9.60277762,-1.58206845,6.252095838,-5.875061573,-5.777197944,7.461370155,5.691111601,3.634480345,-0.765612842,-25.4937523,33.22202244,8.480541249,-17.53255703,3.070440945,9.484577398,-4.192775519,0.935271681,-2.236891537,2.683146845,10.20087828,-0.375124298,3.488544448,1.106523768,0.498135808,3.666599557,0.246717753,3.674964322,-0.145873571,-1.289013775,4.215122724,-1.912573981,7.268225342,5.527129172,
Malawi,MWI,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,-6.356585033,4.194262891,-1.324157472,16.85453892,9.600367292,-6.28667422,2.057242271,0.920245781,11.85410971,11.21894234,2.931938516,3.119697238,-6.543898974,-8.198450875,6.400925121,4.430826299,5.726119842,0.489392381,0.616882139,0.838981553,2.01599553,2.446678715,-0.244944021,12.79926017,-25.11564702,52.97965756,-28.92083674,39.5902465,25.50739252,0.13395089,10.33931705,10.11520219,5.298878489,-5.982680215,5.893616105,3.308110375,3.644148767,-9.330251652,-4.620557121,11.17238685,3.600000003,3.995698477,6.803800034,6.099999995,-1.199999997,6.199999999,5.888210002,-2.01727,-2.330039999,5.199999999,0.296187166,5.898392528,3.400002892,5.200023838,-0.998054297,
Malaysia,MYS,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,1.444326186,7.624009332,11.77808239,6.910161976,-3.035352652,12.23913257,2.362462698,1.645473672,5.750033717,1.282302329,4.858181629,6.467616363,-0.641763782,2.840207817,1.987436714,4.167370646,7.029479457,2.712388445,4.758181275,-1.72839312,1.040077269,6.858668447,-3.138866371,-1.894073805,-2.534305299,4.534302203,0.670757021,-2.765129784,0.479675462,6.058193552,-0.172937015,2.866575281,6.030949013,4.674997551,2.593833403,5.835856788,8.826785542,-3.444377824,-10.27582094,14.39613369,6.844670672,0.960984685,1.98532545,2.047575648,1.448714667,-3.651872584,5.886546708,0.128631581,1.943053283,-2.425841513,-0.109979921,0.073737374,
North America,NAC,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.950549463,10.96736515,12.26771861,-3.299444874,-5.812427113,9.974724443,4.997726517,10.87494816,-4.743046381,-13.05666601,-0.795803478,9.794871775,-2.073295064,-5.155401857,-2.562663024,15.92109802,-0.302783491,6.878558493,6.954610978,-2.105777472,3.020521834,-0.550486703,11.05283834,-18.15614233,,
Namibia,NAM,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-3.573386427,-4.325499032,-2.626443042,3.924557279,5.534514324,0.819436294,5.388004642,0.724475612,6.227682419,5.096889166,8.163968834,-21.10556722,-2.721213186,25.18364494,-5.698943695,15.21688266,-7.804084882,-1.834529308,10.94903023,4.700330535,-9.333800409,21.06599774,-0.146016685,7.586570663,14.98023171,3.755903751,-4.571492472,-27.11908215,6.658120362,10.43025541,1.03290166,8.12353707,-19.34776582,6.333421106,-11.32935988,2.127274285,2.908945223,4.000817956,-3.077524866,6.286958641,1.303897173,2.609842648,
